proxy_wallet,bot_score,cluster,kmeans,operator_id,operator_size,c_cadence_regularity,c_activity_247,c_size_regularity,c_breadth,c_burstiness,c_reaction,n_trades,active_hours,cv_gap,breadth_markets,max_trades_per_sec,reaction_alignment,realized_pnl_usdc,volume_usdc,roi_on_resolved,fill_win_rate
0xc33aa629ee808891bc3478f5203fe1b8d4befae1,0.40834000000000004,1,1,,,0.0,0.5833333333333334,0.05555555555555555,1.0,0.3333333333333333,0.3333999999999999,36,14,1.0250063444787265,17,1,0.6667,-109.63,562.31,-0.195,0.5
0x6191d8150e672aa5abf3f50da4cafe2491eb9e5e,0.40822736842105267,1,1,,,0.0,0.625,0.12631578947368421,1.0,0.3333333333333333,0.14280000000000004,95,15,1.8379534064970373,58,1,0.5714,6.46,2288.43,0.0031,0.9556
0x6086b18f3f8d4f4579a7627d97ea1a4984e8a5f9,0.4078828828828829,1,1,,,0.0,0.4583333333333333,0.10810810810810811,1.0,0.6666666666666666,0.0,37,11,1.6843152057806023,26,2,0.25,18.02,1006.93,0.0191,0.9091
0xf585592265adc38f7a9a5036b0f252d28dd59063,0.4077586206896552,1,1,,,0.0,0.5,0.05172413793103448,1.0,0.6666666666666666,0.0,58,12,2.8246460533090314,17,2,0.24,33.62,69.44,0.4842,0.569
0xc44cbea0ef42f986b5b9b77caa6f1aebb9c148a4,0.40666666666666673,-1,1,op_001,146.0,0.0,0.20833333333333334,0.1,1.0,1.0,0.0,40,5,2.0374789642275464,16,11,0.0,-0.89,251.14,-0.0035,0.875
0x8d84fbc5428d6cef9642b5c0c6f4ab26d7a3cf8e,0.4066666666666667,1,1,,,0.0,0.75,0.044444444444444446,1.0,0.3333333333333333,0.0,45,18,1.649813359565779,15,1,0.0,1.23,373.68,0.0034,0.5122
0x5e69a26c8ca0c9c7ca1867d7d255b0fbb7befecc,0.4066666666666666,1,1,,,0.0,0.3333333333333333,0.26666666666666666,1.0,0.6666666666666666,0.0,30,8,2.896422412203893,13,2,,-28.25,700.17,-0.0403,0.9333
0x879e6258a457198c989f1e58628678a847e8e339,0.4065686274509804,1,1,,,0.0,0.4166666666666667,0.08823529411764706,1.0,0.3333333333333333,0.6000000000000001,34,10,1.6819628171871328,23,1,0.8,144.65,1387.31,0.1043,0.7353
0xe69356b5de5084669dde82507f34c6f8782fdd17,0.40642848484848487,1,1,,,0.0,0.5833333333333334,0.05454545454545454,1.0,0.3333333333333333,0.3158000000000001,55,14,2.2016750885397625,16,1,0.6579,918.17,3386.05,0.3176,0.6809
0xf61accb8c244a09d499d59982e73d0e953085e39,0.4063380281690141,1,1,op_001,146.0,0.0,0.5,0.04225352112676056,1.0,0.6666666666666666,0.0,71,12,3.057867906116865,16,2,,-0.83,144.51,-0.0057,0.8592
0x31dc82b045945e99704047f084f18e94a3c1ce99,0.4054744525547445,1,1,,,0.0,0.75,0.0364963503649635,1.0,0.3333333333333333,0.0,137,18,2.855744895125854,62,1,0.4211,-270.5,1599.56,-0.1691,0.4453
0xa819bad20460f08b662827894dddd44348785062,0.40530303030303033,1,1,,,0.0,0.7083333333333334,0.09090909090909091,1.0,0.3333333333333333,0.0,44,17,1.4371656390435588,23,1,,-9.58,83.63,-0.1231,0.4878
0xeb30be9d92078241873fa2ee99c19553cdfe1631,0.4052631578947369,-1,1,,,0.0,0.25,0.03508771929824561,1.0,1.0,0.0,57,6,2.543236550617743,17,16,,-47.46,72.42,-0.6554,0.1228
0xb3d709c0118b4925318abf0c7d5d0699ebc3e878,0.4051136363636364,1,1,,,0.0,0.75,0.03409090909090909,1.0,0.3333333333333333,0.0,88,18,2.0531935065641065,22,1,,78.86,2756.73,0.0286,0.5114
0x0f37cb80dee49d55b5f6d9e595d52591d6371410,0.4046153846153846,1,1,,,0.0,0.5,0.03076923076923077,1.0,0.6666666666666666,0.0,65,12,5.14592910570642,20,2,0.4857,7.4,16983.02,0.0005,0.4681
0xb2535a5352b9cdf32295cb0478da5b98a709563d,0.40350877192982454,1,1,op_008,3.0,0.0,0.4583333333333333,0.07894736842105263,1.0,0.6666666666666666,0.0,38,11,1.5278318045635781,9,2,,-16.76,51.87,-0.3232,0.1842
0xfb511c095f69700727ee6aee91b30bb87fefb1b2,0.4026315789473684,1,1,,,0.0,0.625,0.18421052631578946,1.0,0.3333333333333333,0.0,38,15,1.5032615965914102,25,1,0.5,6.0,169.17,0.0362,0.6216
0x087832036d877284a544d4b4d45bc0ce27a97b50,0.40221354166666673,1,1,,,0.0,0.7083333333333334,0.0703125,1.0,0.3333333333333333,0.0,128,17,2.5074140023439133,55,1,,67.68,9032.0,0.0081,0.8407
0x293032d942c44fdeba7583140adca866bf0a3666,0.4009803921568627,1,1,,,0.0,0.6666666666666666,0.11764705882352941,1.0,0.3333333333333333,0.0,34,16,1.2980186200463848,34,1,0.5,20.38,214.96,0.102,0.6667
0xe3c3c6d4e9104f5734aead1717718667a23cac62,0.4009615384615384,1,1,,,0.0,0.625,0.17307692307692307,1.0,0.3333333333333333,0.0,52,15,1.9348670803400552,34,1,0.0,105.83,13446.49,0.0079,0.8269
0x9977d9101e83844ccf1816b1d4ba3b1227907883,0.4009234108527131,1,1,,,0.0,0.3333333333333333,0.046511627906976744,1.0,0.6666666666666666,0.27279999999999993,43,8,1.7756463100784983,19,2,0.6364,5.84,300.91,0.0194,0.7907
0xf8ca8dc9720b5b73284b4091b2f519591e14ccde,0.40058997050147493,1,1,,,0.0,0.6666666666666666,0.11504424778761062,1.0,0.3333333333333333,0.0,113,16,3.2110393435642393,24,1,,-82.53,975.87,-0.0846,0.3628
0x4de28b70b6392950f3743a995873799a1587978e,0.4004237288135593,1,1,,,0.0,0.625,0.1694915254237288,1.0,0.3333333333333333,0.0,59,15,3.532431217411226,28,1,0.4,-6.36,584.16,-0.0109,0.4746
0x365a97603c9793110ea4048ab7b2a02d343dc6c8,0.39999999999999997,1,1,,,0.0,0.6666666666666666,0.1111111111111111,1.0,0.3333333333333333,0.0,45,16,4.039891809412466,31,1,,4.73,276.45,0.0209,0.9487
0x9edee56dc4713c176c507106d478555add089e87,0.39999999999999997,1,1,,,0.0,0.625,0.16666666666666666,1.0,0.3333333333333333,0.0,30,15,2.3143414330958496,13,1,0.2857,17.33,1776.67,0.0167,1.0
0xbd0d0c4bfc88dad382674c9d5ae483dae8261fb4,0.39851190476190473,1,1,,,0.0,0.5416666666666666,0.26785714285714285,1.0,0.3333333333333333,0.0,56,13,2.8724267150500373,28,1,1.0,37.24,484.27,0.0769,0.4643
0x41bb65e289ee0482796b068cfffdb476af99b420,0.3983333333333333,1,1,op_003,15.0,0.0,0.4166666666666667,0.1,1.0,0.6666666666666666,0.0,40,10,2.272193482150553,10,2,0.5,-3.99,55.23,-0.0723,0.525
0xe9076a87c5ed90ef16e6fe6529c943baeca0cff6,0.39818840579710146,1,1,,,0.0,0.7083333333333334,0.043478260869565216,1.0,0.3333333333333333,0.0,46,17,1.9324385037223595,26,1,0.5,-289.19,552.79,-0.5366,0.3864
0xfb856c10a70b831a4f3e200cbca46bdde1c7f401,0.39738095238095245,1,1,,,0.0,0.5833333333333334,0.07142857142857142,1.0,0.3333333333333333,0.19999999999999996,42,14,1.7994492236935544,25,1,0.6,-146.91,478.52,-0.338,0.2308
0x79697d33ec1c567573ea006d89439468d5b09fec,0.396969696969697,1,1,,,0.0,0.6666666666666666,0.09090909090909091,1.0,0.3333333333333333,0.0,33,16,1.3296505324366503,13,1,,9.57,139.46,0.0686,0.3939
0x7f3464fa07880a46e027644412aadd315e24f96a,0.39666666666666667,-1,1,,,0.0,0.08333333333333333,0.2,1.0,1.0,0.0,30,2,2.6425579206254834,12,5,,-0.09,38.38,-0.0023,0.8667
0xecc687f502c370c015d75e17b9a4e0db5edb55bf,0.39658469945355196,1,1,op_006,12.0,0.0,0.7083333333333334,0.03278688524590164,1.0,0.3333333333333333,0.0,61,17,2.5899610716520556,29,1,0.0,2.29,436.86,0.0052,0.5574
0x784aa99232ed0e1ff93588b794158bf0879e06c3,0.39642857142857146,1,1,,,0.0,0.7083333333333334,0.031746031746031744,1.0,0.3333333333333333,0.0,63,17,3.274357240670387,26,1,0.48,-10.94,10707.73,-0.001,0.5079
0xd676535f347c3be8a531bf08ff1bd417c530a859,0.3961904761904762,-1,1,,,0.0,0.4166666666666667,0.08571428571428572,1.0,0.6666666666666666,0.0,35,10,4.689710669106441,12,2,1.0,6.68,607.63,0.0132,1.0
0x351a53e95f06f207b8878f4b0d1ff7635556f836,0.3956896551724138,1,1,,,0.0,0.625,0.13793103448275862,1.0,0.3333333333333333,0.0,116,15,2.037164751402145,61,1,0.0,-74.66,964.09,-0.0774,0.431
0x47cfcf1518e2cd8bb95904f96aff2a6edee55732,0.39517543859649124,1,1,,,0.0,0.6666666666666666,0.07894736842105263,1.0,0.3333333333333333,0.0,38,16,2.297317883325408,25,1,0.0,33.21,314.6,0.146,0.9355
0x85444c21a1aa44f9839b814273d37fddf4c6bd34,0.39473684210526316,1,1,,,0.0,0.625,0.13157894736842105,1.0,0.3333333333333333,0.0,76,15,1.9485276719422306,63,1,0.2,2.32,1149.13,0.0021,0.9867
0x4167933f6c0f059765b5c8898d44cc342af6f99a,0.3943548387096774,1,1,,,0.0,0.625,0.12903225806451613,1.0,0.3333333333333333,0.0,31,15,0.9106084136994645,25,1,0.0,-78.9,205.53,-0.4498,0.5517
0x74ca5c377300386d77db9f007bfbd6947a0f690d,0.3939837398373984,1,1,,,0.0,0.5833333333333334,0.04878048780487805,1.0,0.3333333333333333,0.19999999999999996,41,14,2.148424636518797,18,1,0.6,7.91,2041.71,0.0039,1.0
0xf430f2442b0e3f62addae0dfb8fa501f9b85f3c2,0.3938498924731183,1,1,,,0.0,0.3333333333333333,0.41935483870967744,1.0,0.3333333333333333,0.14280000000000004,31,8,4.439084315075755,11,1,0.5714,30.49,243.33,0.1352,0.6071
0x31646b754f77b973910e7376b7015cb81fe83c65,0.3937984496124031,1,1,,,0.0,0.6666666666666666,0.06976744186046512,1.0,0.3333333333333333,0.0,43,16,2.1055826056311826,23,1,0.0,5.98,659.27,0.0099,0.4865
0xe0084a5ec897ad98e9d611f12de2406d82fdf7d3,0.39375,1,1,op_003,15.0,0.0,0.375,0.125,1.0,0.6666666666666666,0.0,32,9,2.8223096932162446,11,2,0.4,-32.3,88.8,-0.4182,0.931
0x934529caf42149f1827010e30dbc98b3d5e4b1b1,0.39375,1,1,,,0.0,0.375,0.125,1.0,0.6666666666666666,0.0,32,9,3.9021446128817767,14,2,1.0,-8.83,34.47,-0.2561,0.3438
0xd136ed5000ed91439fea3f4530c969ef81e1ef46,0.3931159420289855,1,1,,,0.0,0.4166666666666667,0.06521739130434782,1.0,0.6666666666666666,0.0,46,10,2.7263114006726217,11,2,0.5,-223.95,473.83,-0.4726,0.5
0x3ac04c0e5f8624855075daf0f949044f209cace0,0.39299999999999996,1,1,,,0.0,0.625,0.12,1.0,0.3333333333333333,0.0,50,15,1.7985444785089078,21,1,0.5,25.34,546.08,0.0671,0.5349
0xcd90fe632f3068abe89a15503a22c364db494bfc,0.3929233333333333,1,1,,,0.0,0.4166666666666667,0.175,1.0,0.3333333333333333,0.3333999999999999,40,10,1.6991732356865379,18,1,0.6667,-22.26,192.14,-0.1159,0.375
0xe98bb7e069011cfa14e07f271ffc9e4391c3626a,0.3929144680851064,1,1,,,0.0,0.5,0.06382978723404255,1.0,0.3333333333333333,0.3333999999999999,47,12,4.121685961162216,14,1,0.6667,-7.19,1269.69,-0.0057,0.5957
0xae5b6ac72d429e5df44fd68f946a52140b88ab1b,0.39094202898550723,1,1,,,0.0,0.2916666666666667,0.21739130434782608,1.0,0.6666666666666666,0.0,46,7,1.5096562255222763,37,2,0.1818,11.15,3783.75,0.0033,1.0
0xda58787f4cdf052a58c7c560cf8acbe4a4e64e79,0.3906504065040651,1,1,,,0.0,0.6666666666666666,0.04878048780487805,1.0,0.3333333333333333,0.0,41,16,2.627459075629875,32,1,0.25,23.1,324.92,0.0711,0.3902
0x1d5072ffc476e7bdc2642f7ef62858a4d97a5e9c,0.3904761904761905,1,1,,,0.0,0.6666666666666666,0.047619047619047616,1.0,0.3333333333333333,0.0,42,16,1.5240013471381801,15,1,0.6667,1.95,33.23,0.0588,0.5
0x92636cc79bc9e3823a6791964ab61369ff611999,0.3902564102564103,1,1,,,0.0,0.6666666666666666,0.046153846153846156,1.0,0.3333333333333333,0.0,65,16,4.694510242404276,21,1,0.3333,-75.03,96.88,-0.7999,0.2063
0xaa7a74b8c754e8aacc1ac2dedb699af0a3224d23,0.38999999999999996,1,1,,,0.0,0.6666666666666666,0.044444444444444446,1.0,0.3333333333333333,0.0,45,16,2.5470395190008026,22,1,0.1111,52.75,2445.7,0.022,0.4419
0x96467abb6b5b000e58198d27502544b85682d98d,0.38983516483516484,-1,1,,,0.0,0.125,0.0989010989010989,1.0,1.0,0.0,91,3,4.645196558088855,18,10,,-2.95,315.56,-0.0094,0.5495
0xe0d24be6557b19eb27b1ebcce6f8b609de457222,0.38958333333333334,1,1,,,0.0,0.5416666666666666,0.20833333333333334,1.0,0.3333333333333333,0.0,48,13,2.024758686397623,26,1,0.0,12.14,117.13,0.11,0.4783
0x63adda169ca8f3311b361e3e7dc1a98fa882c072,0.38958333333333334,1,1,op_003,15.0,0.0,0.4166666666666667,0.041666666666666664,1.0,0.6666666666666666,0.0,48,10,2.876793062468574,10,2,0.0,23.44,6257.92,0.0037,0.8333
0x907559bfa357774f7c44835d8fe3ca484e99cfe8,0.3893939393939394,1,1,,,0.0,0.5833333333333334,0.15151515151515152,1.0,0.3333333333333333,0.0,33,14,1.981928017488461,30,1,,-7.62,26.46,-0.2912,0.0312
0xc018b5920e19a8c5635da081e5abb88a3aa4b251,0.38846,1,1,,,0.0,0.4166666666666667,0.1111111111111111,1.0,0.3333333333333333,0.38460000000000005,36,10,2.3222271855001857,16,1,0.6923,29.54,265.9,0.1111,0.3889
0x881713021866ab84467b2b552b6cd7a51ac9cda8,0.38797935103244835,1,1,,,0.0,0.6666666666666666,0.030973451327433628,1.0,0.3333333333333333,0.0,226,16,2.951212721130893,75,1,0.3333,380.82,47584.74,0.0085,0.7736
0x476d92993c0d34768217939ccbf9403c12eaceec,0.3877450980392157,1,1,,,0.0,0.4166666666666667,0.029411764705882353,1.0,0.6666666666666666,0.0,34,10,3.043732688453707,26,2,0.0,-67.06,76.79,-0.8889,0.0312
0x2cf287d3e32578371c0dca03ba6ae8c112b5fcec,0.3875,1,1,,,0.0,0.6666666666666666,0.027777777777777776,1.0,0.3333333333333333,0.0,36,16,1.5765882732721417,18,1,0.5,95.55,3228.35,0.0296,0.5556
0x68cf12e1d34ab9cc170a79b035c1bbda3c1a9b9c,0.38729508196721313,1,1,,,0.0,0.625,0.08196721311475409,1.0,0.3333333333333333,0.0,61,15,2.2905360376560955,33,1,1.0,-3.03,132.07,-0.0229,0.3443
0x0fbbe64301bae260a6d2d4103adfc11d948b45e5,0.38716216216216215,1,1,op_003,15.0,0.0,0.375,0.08108108108108109,1.0,0.6666666666666666,0.0,37,9,2.883957080756419,8,2,0.5,-6.74,151.95,-0.0444,0.8649
0x377326c9360302d15d5ce7f7ad5718e27837f0dd,0.38636363636363635,-1,1,,,0.0,0.375,0.07575757575757576,1.0,0.6666666666666666,0.0,66,9,5.6982744085344,27,2,,69.98,13788.69,0.0051,1.0
0x50b1e35022933ae620665ce55dbd9785c5e30793,0.38623188405797104,1,1,,,0.0,0.5833333333333334,0.13043478260869565,1.0,0.3333333333333333,0.0,46,14,1.1758069464306737,36,1,,6.06,1148.11,0.0056,0.6977
0x0ec451646092f877f80d2b53d5500e50dac05ed3,0.3859689430894309,1,1,,,0.0,0.5416666666666666,0.07317073170731707,1.0,0.3333333333333333,0.16660000000000008,41,13,1.56369438217024,23,1,0.5833,2.02,1091.69,0.002,1.0
0xabfcebb45cf0c89d971e625697c1ab1aed9fe42b,0.3851658823529412,1,1,,,0.0,0.375,0.09803921568627451,1.0,0.3333333333333333,0.4545999999999999,51,9,1.2733858828790499,31,1,0.7273,-0.92,48.91,-0.0196,0.6735
0x84c386331355f47057afca0c06c7211f4dbe35d4,0.3848901098901099,1,1,,,0.0,0.625,0.06593406593406594,1.0,0.3333333333333333,0.0,91,15,4.097858818834584,10,1,,-120.85,1262.18,-0.0957,0.5934
0x7c4ac895d496b09addce792ce3849f863ef7b3e8,0.38457446808510637,1,1,,,0.0,0.625,0.06382978723404255,1.0,0.3333333333333333,0.0,47,15,3.052079238412918,16,1,,-10.75,47.21,-0.2278,0.4681
0x8454e6318819f0cac255006c99c40a3fc68d3587,0.38438320209973753,1,1,,,0.0,0.3333333333333333,0.11811023622047244,1.0,0.6666666666666666,0.0,127,8,5.635185283539529,13,2,,-155.52,566.82,-0.2744,0.5984
0x7e97ab190fc7c8c9f90b1418a12660421bcccd70,0.384375,1,1,,,0.0,0.375,0.0625,1.0,0.6666666666666666,0.0,32,9,2.6129725128670187,19,2,0.5,-31.9,337.57,-0.0945,0.3438
0xf36861adb4a2d9e52a58de8860dbccb6237dcfb1,0.38410852713178295,1,1,,,0.0,0.5833333333333334,0.11627906976744186,1.0,0.3333333333333333,0.0,43,14,1.5652313545334704,15,1,0.0,5.3,90.48,0.0585,0.6512
0x1802ef295870bfecdfdf78c25f9757358e0d9b20,0.38357142857142856,1,1,,,0.0,0.625,0.05714285714285714,1.0,0.3333333333333333,0.0,35,15,1.7039510503871058,16,1,,0.42,94.95,0.0045,0.5714
0x60e861a47f2252640bc938355922077c164dfae4,0.38357142857142856,1,1,,,0.0,0.625,0.05714285714285714,1.0,0.3333333333333333,0.0,35,15,1.1733212720333452,20,1,1.0,2.93,73.26,0.0399,0.5429
0xb2aa86bafafadf2e3f3a610e4f63b5c642e63e28,0.38310810810810814,1,1,op_001,146.0,0.0,0.375,0.05405405405405406,1.0,0.6666666666666666,0.0,37,9,1.944291142594445,12,2,,16.28,217.85,0.0747,0.5946
0x56b509ede431d13f1540ca20b3bb50f3ed82757f,0.3831081081081081,1,1,,,0.0,0.625,0.05405405405405406,1.0,0.3333333333333333,0.0,74,15,1.7774658035425983,33,1,0.6667,12.97,1015.12,0.0128,0.8649
0x6c9642cecce5e5be659f7a48ece29bf541da959f,0.38284313725490193,-1,0,,,0.0,0.08333333333333333,0.9411764705882353,0.375,1.0,0.0,68,2,1.4141493101175318,3,34,,19.83,466.65,0.0425,0.8529
0x1eeaddfa129323c42992ed710511f747b87000c5,0.38275862068965516,1,1,,,0.0,0.625,0.05172413793103448,1.0,0.3333333333333333,0.0,58,15,2.924701119768624,14,1,,-146.54,1272.4,-0.1152,0.3276
0xf717cecc8120bf8ecab364c70cef510f46dc51e2,0.3821428571428572,1,1,,,0.0,0.625,0.047619047619047616,1.0,0.3333333333333333,0.0,42,15,1.4841319376871513,17,1,,-1.91,56.88,-0.0336,0.4762
0x32a832894e3fdbd15bf1560098d0804fa1a1be9b,0.3817204301075269,1,1,,,0.0,0.4166666666666667,0.3225806451612903,1.0,0.3333333333333333,0.0,31,10,1.2670887120163572,24,1,0.0,7.24,148.88,0.0521,0.8333
0x06cdbdd8a243183d0478dd85c56df47a9aee1b0c,0.38166666666666665,1,1,,,0.0,0.5833333333333334,0.1,1.0,0.3333333333333333,0.0,30,14,1.6615126488939107,14,1,0.0,-7.29,83.01,-0.0879,0.5
0x4cad922945ee5a6e0cd4296462f10a0cbd08e203,0.3811827956989247,1,1,,,0.0,0.5833333333333334,0.0967741935483871,1.0,0.3333333333333333,0.0,31,14,1.2037443634551446,31,1,,21.24,1816.48,0.0117,1.0
0x40ebc599a73b7450ccaaa2e26405d7cee8dfade9,0.381,1,1,,,0.0,0.625,0.04,1.0,0.3333333333333333,0.0,100,15,2.565059456651356,30,1,0.2308,-175.51,4339.7,-0.0413,0.5361
0xd5409b98005415c3d3012f43b28ca043607bf3db,0.381,1,1,,,0.0,0.625,0.04,1.0,0.3333333333333333,0.0,50,15,1.810588242777306,16,1,0.375,-15.35,283.06,-0.0643,0.3721
0xadaaf2e2c44a351ff2ea728003e3aa359bf2875a,0.3809748427672956,1,1,,,0.0,0.5416666666666666,0.1509433962264151,1.0,0.3333333333333333,0.0,53,13,2.3281737683844366,24,1,0.5,-19.83,188.22,-0.1054,0.3962
0x45e606f7849330adad37875f835fbdd1b7868fca,0.3803921568627451,1,1,,,0.0,0.2916666666666667,0.14705882352941177,1.0,0.6666666666666666,0.0,34,7,1.4632674467333346,23,2,,-2.37,44.16,-0.0631,0.3
0x84449adc1338287bafcceeecf94d943719291cf9,0.3803030303030303,1,1,,,0.0,0.5833333333333334,0.09090909090909091,1.0,0.3333333333333333,0.0,55,14,5.030015458236827,10,1,0.5,16.06,1211.89,0.0152,0.5686
0x84b14e28015e17ed062f284ecafe8b86bc7d66a4,0.3803030303030303,1,1,,,0.0,0.5833333333333334,0.09090909090909091,1.0,0.3333333333333333,0.0,33,14,1.643208979245646,21,1,0.0,15.56,1052.95,0.0148,0.7576
0x0a8eee5cb1f039540abbbecc03571146048c05a4,0.38,1,1,,,0.0,0.5,0.2,1.0,0.3333333333333333,0.0,30,12,2.1187804681351463,12,1,0.3,6.49,290.54,0.0223,0.4333
0xfe3dc3b129133226c10cea90354de7a926d478f8,0.37952380952380954,1,1,op_001,146.0,0.0,0.20833333333333334,0.08571428571428572,0.875,1.0,0.0,35,5,2.4325621229372616,7,6,,-0.7,29.8,-0.0235,0.7143
0xc55e382c4e8f33ee79fbacacbbe11dcba5324230,0.37891156462585035,1,1,,,0.0,0.7083333333333334,0.08163265306122448,0.875,0.3333333333333333,0.0,49,17,3.0847955675293424,7,1,,-26.05,65.19,-0.3997,0.5306
0x8645bbf7bc403d4d5fb05f6d08df09be96250beb,0.37848258706467663,1,1,,,0.0,0.5416666666666666,0.13432835820895522,1.0,0.3333333333333333,0.0,67,13,4.037535896138305,9,1,,29.49,1952.42,0.0179,0.6379
0x61929ffb751b94c44c4ff2fd71d2b25568f748ef,0.378125,1,1,,,0.0,0.5,0.1875,1.0,0.3333333333333333,0.0,32,12,1.6594853885530685,28,1,1.0,-11.36,445.9,-0.0255,0.7812
0xbc3eae4c979104588b15a895cfb3bd730691cefd,0.378,1,1,,,0.0,0.625,0.02,1.0,0.3333333333333333,0.0,100,15,1.9620497921263118,60,1,0.6667,-360.67,2557.82,-0.1421,0.8163
0xbe1ad4317e541988823faef2d593b9bb582c47a3,0.37798742138364777,1,1,,,0.0,0.3333333333333333,0.07547169811320754,1.0,0.6666666666666666,0.0,53,8,2.2977121959264504,11,2,,-17.83,112.0,-0.1592,0.8113
0xe018ac1e9914f9061e9b4969a09b17984e44a22d,0.37792205128205125,1,1,op_001,146.0,0.0,0.20833333333333334,0.23076923076923078,1.0,0.6666666666666666,0.01639999999999997,65,5,2.9026179450346703,12,2,0.5082,10.41,323.54,0.0322,0.4769
0xf57d550988804398617ee746bd2fd60c82dbf322,0.3778301886792453,1,1,,,0.0,0.625,0.018867924528301886,1.0,0.3333333333333333,0.0,106,15,2.1416875146122685,36,1,0.375,-405.89,1300.75,-0.312,0.1792
0xb06069838d9442d857593bdebeb454dc0e629572,0.3777333333333333,-1,1,,,0.0,0.4166666666666667,0.296,1.0,0.3333333333333333,0.0,125,10,3.494521713923185,104,1,0.1818,13.76,1234.91,0.0113,0.6557
0x6ad71109d8c777a728e99879a828210494d9347a,0.3771739130434783,1,1,,,0.0,0.375,0.34782608695652173,1.0,0.3333333333333333,0.0,69,9,2.216498187356303,27,1,0.3846,-105.35,210.72,-0.599,0.0896
0xa98a7b57b3ffc40dd701ac345a6ebb1d3255a5a8,0.3770979020979021,1,1,,,0.0,0.625,0.013986013986013986,1.0,0.3333333333333333,0.0,143,15,2.650929876062975,59,1,0.0,62.2,2006.56,0.0325,0.6815
0xc969ddc3bd2e32f0ea0925285d7add3504040377,0.3769406392694064,1,1,,,0.0,0.5833333333333334,0.0684931506849315,1.0,0.3333333333333333,0.0,73,14,4.468117616545147,35,1,0.2,-25.68,77.46,-0.4953,0.2353
0x5c701d46b289923588abd14e1ddf4293f500edf3,0.37666666666666665,1,1,,,0.0,0.5833333333333334,0.06666666666666667,1.0,0.3333333333333333,0.0,45,14,1.2937022033818464,38,1,0.5,-15.14,193.11,-0.0872,0.525
0x3dd3035809b0969b8d14dcbf2be8b3e7324dccac,0.3764855172413793,1,1,,,0.0,0.5833333333333334,0.01532567049808429,1.0,0.3333333333333333,0.07519999999999993,261,14,3.6554743490618207,71,1,0.5376,1826.76,17041.41,0.1072,0.5287
0xbd013386f7a70b5dee398029ebb5f050132fd8cd,0.3764705882352941,1,1,,,0.0,0.5,0.17647058823529413,1.0,0.3333333333333333,0.0,102,12,3.5087572436757295,68,1,0.0,55.27,2113.43,0.0262,0.7549
0xf73f7e9c6bd1f40dc045d2a93bec3dd4248aee53,0.3757575757575758,1,1,,,0.0,0.5833333333333334,0.06060606060606061,1.0,0.3333333333333333,0.0,33,14,1.7344803270881288,21,1,,50.85,663.85,0.0766,0.3939
0xd85ea7b44b86d00c1975bff6ce086dda7453de9e,0.37552083333333336,1,1,,,0.0,0.4166666666666667,0.28125,1.0,0.3333333333333333,0.0,32,10,1.1589784578255715,31,1,1.0,-7.37,616.44,-0.012,0.875
0x54525b0ed87612a314197c0c0f0f1a557981b7b2,0.37547619047619046,1,1,,,0.0,0.2916666666666667,0.11428571428571428,1.0,0.6666666666666666,0.0,35,7,3.332421334464979,17,2,0.25,1.34,41.69,0.0321,0.7429
0xd0601a584f05a952114517ac7e71bfac2b79b566,0.37547619047619046,1,1,,,0.0,0.5416666666666666,0.11428571428571428,1.0,0.3333333333333333,0.0,35,13,2.963462895452435,10,1,,1.73,51.19,0.0339,0.8286
0xcbc1e69573652cb1107cadb2cf725f7e55ef99e6,0.37515723270440254,1,1,,,0.0,0.5833333333333334,0.05660377358490566,1.0,0.3333333333333333,0.0,53,14,1.2475419735656919,44,1,,46.03,2931.05,0.0188,0.9
0xfba1040658cb60c0b7b9403e808c88cff0f02769,0.37478144144144143,1,1,,,0.0,0.4166666666666667,0.05405405405405406,1.0,0.3333333333333333,0.3333999999999999,37,10,3.551275026115178,12,1,0.6667,14.33,1030.03,0.0139,0.5676
0xd782eca96dcb1965d0e01c9c5b99bc962166a950,0.3747747747747748,1,1,op_009,5.0,0.0,0.5833333333333334,0.05405405405405406,1.0,0.3333333333333333,0.0,37,14,1.9309773036639881,13,1,0.2308,-50.91,247.13,-0.2289,0.4333
0xbb71bb42ab4449f888d7e11f486fe030fb7a3e7b,0.3747747747747748,1,1,,,0.0,0.5833333333333334,0.05405405405405406,1.0,0.3333333333333333,0.0,37,14,1.4559105102818077,20,1,0.2857,-45.6,240.82,-0.1894,0.1892
0xbd6adfcbd2920daae095f15c68da89160e234614,0.3746376811594203,1,1,,,0.0,0.5416666666666666,0.10869565217391304,1.0,0.3333333333333333,0.0,46,13,2.418162166182828,26,1,0.4375,8.3,201.6,0.0412,0.3696
0x951c7e8e11d094af03176bfc4f00e0f88bfbd8c7,0.3743169398907104,1,1,op_001,146.0,0.0,0.5416666666666666,0.10655737704918032,1.0,0.3333333333333333,0.0,122,13,3.219678994942642,35,1,0.0,176.0,1303.04,0.1459,0.4867
0xb8b94a3f1dff534f2f2d16f94d257258ebd1bae7,0.3737179487179487,-1,1,,,0.0,0.16666666666666666,0.2692307692307692,0.75,1.0,0.0,52,4,1.8859334273348753,6,14,,-0.08,194.39,-0.0004,0.4231
0xbc8405b2c4149332c835ebb7e29e68e53eaba0d2,0.37357723577235774,1,1,,,0.0,0.4166666666666667,0.2682926829268293,1.0,0.3333333333333333,0.0,41,10,1.440188815636279,26,1,,24.6,1079.7,0.0231,0.9744
